,path,symbol_id,latex
0,hasy-data/v2-00000.png,31,A
1,hasy-data/v2-00001.png,31,A
2,hasy-data/v2-00002.png,31,A
3,hasy-data/v2-00003.png,31,A
4,hasy-data/v2-00004.png,31,A
5,hasy-data/v2-00005.png,31,A
6,hasy-data/v2-00006.png,31,A
7,hasy-data/v2-00007.png,31,A
8,hasy-data/v2-00008.png,31,A
9,hasy-data/v2-00009.png,31,A
10,hasy-data/v2-00010.png,31,A
11,hasy-data/v2-00011.png,31,A
12,hasy-data/v2-00012.png,31,A
13,hasy-data/v2-00013.png,31,A
14,hasy-data/v2-00014.png,31,A
15,hasy-data/v2-00015.png,31,A
16,hasy-data/v2-00016.png,31,A
17,hasy-data/v2-00017.png,31,A
18,hasy-data/v2-00018.png,31,A
19,hasy-data/v2-00019.png,31,A
20,hasy-data/v2-00020.png,31,A
21,hasy-data/v2-00021.png,31,A
22,hasy-data/v2-00022.png,32,B
23,hasy-data/v2-00023.png,32,B
24,hasy-data/v2-00024.png,32,B
25,hasy-data/v2-00025.png,32,B
26,hasy-data/v2-00026.png,32,B
27,hasy-data/v2-00027.png,32,B
28,hasy-data/v2-00028.png,32,B
29,hasy-data/v2-00029.png,32,B
30,hasy-data/v2-00030.png,33,C
31,hasy-data/v2-00031.png,33,C
32,hasy-data/v2-00032.png,33,C
33,hasy-data/v2-00033.png,33,C
34,hasy-data/v2-00034.png,33,C
35,hasy-data/v2-00035.png,33,C
36,hasy-data/v2-00036.png,33,C
37,hasy-data/v2-00037.png,33,C
38,hasy-data/v2-00038.png,33,C
39,hasy-data/v2-00039.png,33,C
40,hasy-data/v2-00040.png,33,C
41,hasy-data/v2-00041.png,33,C
42,hasy-data/v2-00042.png,33,C
43,hasy-data/v2-00043.png,33,C
44,hasy-data/v2-00044.png,34,D
45,hasy-data/v2-00045.png,34,D
46,hasy-data/v2-00046.png,34,D
47,hasy-data/v2-00047.png,34,D
48,hasy-data/v2-00048.png,34,D
49,hasy-data/v2-00049.png,34,D
50,hasy-data/v2-00050.png,34,D
51,hasy-data/v2-00051.png,34,D
52,hasy-data/v2-00052.png,35,E
53,hasy-data/v2-00053.png,35,E
54,hasy-data/v2-00054.png,35,E
55,hasy-data/v2-00055.png,35,E
56,hasy-data/v2-00056.png,35,E
57,hasy-data/v2-00057.png,35,E
58,hasy-data/v2-00058.png,36,F
59,hasy-data/v2-00059.png,36,F
60,hasy-data/v2-00060.png,36,F
61,hasy-data/v2-00061.png,36,F
62,hasy-data/v2-00062.png,36,F
63,hasy-data/v2-00063.png,36,F
64,hasy-data/v2-00064.png,37,G
65,hasy-data/v2-00065.png,37,G
66,hasy-data/v2-00066.png,37,G
67,hasy-data/v2-00067.png,37,G
68,hasy-data/v2-00068.png,37,G
69,hasy-data/v2-00069.png,37,G
70,hasy-data/v2-00070.png,37,G
71,hasy-data/v2-00071.png,37,G
72,hasy-data/v2-00072.png,37,G
73,hasy-data/v2-00073.png,37,G
74,hasy-data/v2-00074.png,37,G
75,hasy-data/v2-00075.png,37,G
76,hasy-data/v2-00076.png,38,H
77,hasy-data/v2-00077.png,38,H
78,hasy-data/v2-00078.png,38,H
79,hasy-data/v2-00079.png,38,H
80,hasy-data/v2-00080.png,38,H
81,hasy-data/v2-00081.png,38,H
82,hasy-data/v2-00082.png,38,H
83,hasy-data/v2-00083.png,39,I
84,hasy-data/v2-00084.png,39,I
85,hasy-data/v2-00085.png,39,I
86,hasy-data/v2-00086.png,39,I
87,hasy-data/v2-00087.png,39,I
88,hasy-data/v2-00088.png,39,I
89,hasy-data/v2-00089.png,39,I
90,hasy-data/v2-00090.png,39,I
91,hasy-data/v2-00091.png,39,I
92,hasy-data/v2-00092.png,39,I
93,hasy-data/v2-00093.png,40,J
94,hasy-data/v2-00094.png,40,J
95,hasy-data/v2-00095.png,40,J
96,hasy-data/v2-00096.png,40,J
97,hasy-data/v2-00097.png,40,J
98,hasy-data/v2-00098.png,40,J
99,hasy-data/v2-00099.png,40,J
100,hasy-data/v2-00100.png,40,J
101,hasy-data/v2-00101.png,40,J
102,hasy-data/v2-00102.png,40,J
103,hasy-data/v2-00103.png,40,J
104,hasy-data/v2-00104.png,41,K
105,hasy-data/v2-00105.png,41,K
106,hasy-data/v2-00106.png,41,K
107,hasy-data/v2-00107.png,41,K
108,hasy-data/v2-00108.png,41,K
109,hasy-data/v2-00109.png,41,K
110,hasy-data/v2-00110.png,41,K
111,hasy-data/v2-00111.png,41,K
112,hasy-data/v2-00112.png,41,K
113,hasy-data/v2-00113.png,41,K
114,hasy-data/v2-00114.png,41,K
115,hasy-data/v2-00115.png,42,L
116,hasy-data/v2-00116.png,42,L
117,hasy-data/v2-00117.png,42,L
118,hasy-data/v2-00118.png,42,L
119,hasy-data/v2-00119.png,42,L
120,hasy-data/v2-00120.png,42,L
121,hasy-data/v2-00121.png,42,L
122,hasy-data/v2-00122.png,42,L
123,hasy-data/v2-00123.png,42,L
124,hasy-data/v2-00124.png,42,L
125,hasy-data/v2-00125.png,42,L
